topology,observed_time_ns,gpu_index,role,dcgm_1001_gr_active,dcgm_1002_sm_active,dcgm_1005_dram_active,dcgm_1009_pcie_tx_bytes,dcgm_1010_pcie_rx_bytes,dcgm_155_power,dcgm_100_sm_clock,dcgm_101_mem_clock,dcgm_203_gpu_util,dcgm_204_mem_util,dcgm_252_fb_used
tp_1_2,1788592119755946791,3,cloud,0.44,0.118,0.109,226736036.0,1900120830.0,105.223,1695.0,6251.0,39.0,12.0,4812.0
tp_1_2,1788592120756913927,0,enterprise,0.114,0.098,0.073,50289093.0,24048894.0,105.377,1500.0,6251.0,23.0,13.0,4390.0
tp_1_2,1788592120756950179,1,unused,0.0,0.0,0.0,466971.0,261463.0,23.796,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592120756957802,2,cloud,0.175,0.102,0.08,620133650.0,615717417.0,120.231,1680.0,6251.0,5.0,2.0,4812.0
tp_1_2,1788592120756968609,3,cloud,0.284,0.103,0.079,661606132.0,1315439304.0,106.856,1680.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592121758057513,0,enterprise,0.103,0.088,0.05,47052449.0,59056165.0,109.67,1680.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592121758089476,1,unused,0.0,0.0,0.0,469438.0,263740.0,23.796,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592121758107982,2,cloud,0.278,0.165,0.098,1812767508.0,1584968377.0,122.231,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592121758114110,3,cloud,0.318,0.162,0.097,1731336408.0,1858306274.0,107.881,1695.0,6251.0,43.0,14.0,4812.0
tp_1_2,1788592122759197446,0,enterprise,0.133,0.108,0.109,74175149.0,8885784.0,110.568,1695.0,6251.0,14.0,14.0,4390.0
tp_1_2,1788592122759232306,1,unused,0.0,0.0,0.0,479471.0,268239.0,23.854,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592122759241721,2,cloud,0.17,0.103,0.108,62698402.0,73782646.0,126.686,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592122759252617,3,cloud,0.408,0.11,0.108,774374579.0,6500755873.0,106.233,1695.0,6251.0,35.0,11.0,4812.0
tp_1_2,1788592123760166842,0,enterprise,0.132,0.106,0.108,71465042.0,8795016.0,114.498,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592123760206298,1,unused,0.0,0.0,0.0,480665.0,269865.0,23.853,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592123760214579,2,cloud,0.173,0.106,0.111,64317962.0,67368455.0,126.275,1695.0,6251.0,16.0,13.0,4812.0
tp_1_2,1788592123760224077,3,cloud,0.426,0.113,0.111,819204561.0,6891937260.0,106.424,1695.0,6251.0,35.0,12.0,4812.0
tp_1_2,1788592124761351723,0,enterprise,0.13,0.105,0.106,72706786.0,8664979.0,113.166,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592124761385869,1,unused,0.0,0.0,0.0,468477.0,262978.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592124761397307,2,cloud,0.183,0.106,0.11,92675092.0,334880313.0,128.173,1695.0,6251.0,14.0,11.0,4812.0
tp_1_2,1788592124761403516,3,cloud,0.409,0.112,0.11,767357520.0,6420730740.0,106.632,1695.0,6251.0,47.0,15.0,4812.0
tp_1_2,1788592125762520019,0,enterprise,0.135,0.109,0.111,74382986.0,9089737.0,111.845,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592125762547818,1,unused,0.0,0.0,0.0,468413.0,262718.0,23.854,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592125762576190,2,cloud,0.175,0.105,0.11,73937650.0,169174736.0,127.254,1695.0,6251.0,19.0,15.0,4812.0
tp_1_2,1788592125762588032,3,cloud,0.418,0.112,0.11,808807276.0,6804349143.0,107.195,1695.0,6251.0,44.0,14.0,4812.0
tp_1_2,1788592126763653406,0,enterprise,0.13,0.105,0.106,71434141.0,8722645.0,110.58,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592126763703756,1,unused,0.0,0.0,0.0,480150.0,268558.0,23.854,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592126763712576,2,cloud,0.174,0.107,0.112,64633574.0,67751890.0,127.915,1695.0,6251.0,17.0,13.0,4812.0
tp_1_2,1788592126763723297,3,cloud,0.429,0.114,0.112,827299277.0,6964585478.0,106.486,1695.0,6251.0,35.0,11.0,4812.0
tp_1_2,1788592127764865769,0,enterprise,0.135,0.109,0.111,74249339.0,9025192.0,115.41,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592127764906319,1,unused,0.0,0.0,0.0,480110.0,269839.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592127764917842,2,cloud,0.182,0.105,0.109,93103965.0,346999712.0,127.315,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592127764924093,3,cloud,0.4,0.111,0.109,747894836.0,6251762565.0,106.764,1695.0,6251.0,44.0,14.0,4812.0
tp_1_2,1788592128766024452,0,enterprise,0.13,0.105,0.106,71375319.0,8690819.0,110.719,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592128766055976,1,unused,0.0,0.0,0.0,470104.0,263543.0,23.803,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592128766064362,2,cloud,0.177,0.108,0.113,64270121.0,68476106.0,127.199,1695.0,6251.0,17.0,14.0,4812.0
tp_1_2,1788592128766074619,3,cloud,0.431,0.115,0.113,833731473.0,7016691721.0,107.887,1695.0,6251.0,50.0,16.0,4812.0
tp_1_2,1788592129767016773,0,enterprise,0.136,0.109,0.111,74296272.0,9053963.0,110.991,1695.0,6251.0,14.0,14.0,4390.0
tp_1_2,1788592129767050587,1,unused,0.0,0.0,0.0,456192.0,257117.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592129767058107,2,cloud,0.17,0.104,0.109,62908251.0,65884632.0,128.033,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592129767067765,3,cloud,0.422,0.111,0.109,809115109.0,6812915267.0,107.501,1695.0,6251.0,35.0,12.0,4812.0
tp_1_2,1788592130768171519,0,enterprise,0.13,0.105,0.107,71388636.0,8685249.0,113.162,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592130768202128,1,unused,0.0,0.0,0.0,466736.0,261616.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592130768214751,2,cloud,0.177,0.109,0.113,64321408.0,68522634.0,128.01,1695.0,6251.0,15.0,12.0,4812.0
tp_1_2,1788592130768221198,3,cloud,0.436,0.116,0.113,852473730.0,7174861220.0,106.742,1695.0,6251.0,46.0,15.0,4812.0
tp_1_2,1788592131769342981,0,enterprise,0.136,0.109,0.111,74390861.0,9085366.0,111.49,1695.0,6251.0,12.0,12.0,4390.0
tp_1_2,1788592131769352712,1,unused,0.0,0.0,0.0,466308.0,263189.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592131769361912,2,cloud,0.17,0.104,0.109,62887694.0,65881546.0,127.108,1695.0,6251.0,18.0,15.0,4812.0
tp_1_2,1788592131769367927,3,cloud,0.419,0.111,0.109,806410385.0,6788738742.0,107.945,1695.0,6251.0,45.0,16.0,4812.0
tp_1_2,1788592132770349327,0,enterprise,0.13,0.105,0.107,71451062.0,8733066.0,112.088,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592132770383641,1,unused,0.0,0.0,0.0,466457.0,261746.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592132770391822,2,cloud,0.177,0.108,0.113,64201658.0,71448492.0,128.767,1695.0,6251.0,21.0,16.0,4812.0
tp_1_2,1788592132770401887,3,cloud,0.417,0.115,0.113,779940225.0,6534132709.0,107.094,1695.0,6251.0,41.0,13.0,4812.0
tp_1_2,1788592133771471762,0,enterprise,0.135,0.109,0.11,74117337.0,9008815.0,111.878,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592133771499092,1,unused,0.0,0.0,0.0,477136.0,263212.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592133771506232,2,cloud,0.184,0.106,0.11,91795056.0,332314619.0,128.14,1695.0,6251.0,15.0,12.0,4812.0
tp_1_2,1788592133771515906,3,cloud,0.408,0.112,0.109,764582642.0,6401085171.0,106.863,1695.0,6251.0,41.0,14.0,4812.0
tp_1_2,1788592134772750035,0,enterprise,0.131,0.105,0.107,72801842.0,8720788.0,111.967,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592134772786533,1,unused,0.0,0.0,0.0,465939.0,261740.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592134772795161,2,cloud,0.174,0.106,0.111,63775688.0,66814250.0,127.112,1695.0,6251.0,14.0,11.0,4812.0
tp_1_2,1788592134772806646,3,cloud,0.426,0.114,0.111,806735260.0,6783615153.0,107.016,1695.0,6251.0,42.0,15.0,4812.0
tp_1_2,1788592135773834447,0,enterprise,0.131,0.105,0.107,71406205.0,8724401.0,110.882,1695.0,6251.0,12.0,12.0,4390.0
tp_1_2,1788592135773869809,1,unused,0.0,0.0,0.0,468445.0,263468.0,23.804,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592135773885192,2,cloud,0.192,0.108,0.112,108078934.0,469530852.0,126.663,1695.0,6251.0,17.0,14.0,4812.0
tp_1_2,1788592135773896279,3,cloud,0.409,0.114,0.112,763022180.0,6378424861.0,108.242,1695.0,6251.0,49.0,17.0,4812.0
tp_1_2,1788592136775061396,0,enterprise,0.136,0.109,0.111,74287057.0,9063718.0,111.685,1695.0,6251.0,14.0,14.0,4390.0
tp_1_2,1788592136775098262,1,unused,0.0,0.0,0.0,468402.0,262712.0,23.796,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592136775110902,2,cloud,0.174,0.106,0.111,62538153.0,66639383.0,127.691,1695.0,6251.0,19.0,15.0,4812.0
tp_1_2,1788592136775117437,3,cloud,0.418,0.113,0.111,792740367.0,6659516051.0,107.01,1695.0,6251.0,34.0,11.0,4812.0
tp_1_2,1788592137776254157,0,enterprise,0.131,0.105,0.107,71318338.0,8691701.0,114.21,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592137776289104,1,unused,0.0,0.0,0.0,466451.0,261965.0,23.796,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592137776301458,2,cloud,0.177,0.108,0.113,64669613.0,67790664.0,127.26,1695.0,6251.0,15.0,12.0,4812.0
tp_1_2,1788592137776308061,3,cloud,0.431,0.115,0.112,825714148.0,6949856733.0,106.766,1695.0,6251.0,43.0,14.0,4812.0
tp_1_2,1788592138777253642,0,enterprise,0.136,0.11,0.111,74360508.0,9113618.0,110.6,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592138777294498,1,unused,0.0,0.0,0.0,467831.0,262678.0,23.748,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592138777302603,2,cloud,0.174,0.106,0.11,62445825.0,66552448.0,127.685,1695.0,6251.0,19.0,15.0,4812.0
tp_1_2,1788592138777309215,3,cloud,0.426,0.113,0.111,822961067.0,6922653529.0,107.273,1695.0,6251.0,48.0,15.0,4812.0
tp_1_2,1788592139778386055,0,enterprise,0.131,0.105,0.107,71372727.0,8756790.0,110.671,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592139778413295,1,unused,0.0,0.0,0.0,463186.0,261336.0,23.693,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592139778420430,2,cloud,0.177,0.108,0.113,63664740.0,67893394.0,127.749,1695.0,6251.0,18.0,14.0,4812.0
tp_1_2,1788592139778430402,3,cloud,0.429,0.115,0.113,826748157.0,6958977567.0,107.024,1695.0,6251.0,36.0,12.0,4812.0
tp_1_2,1788592140779516785,0,enterprise,0.136,0.11,0.111,74223664.0,9016872.0,114.127,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592140779547506,1,unused,0.0,0.0,0.0,465941.0,261232.0,23.748,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592140779576756,2,cloud,0.174,0.106,0.111,63742541.0,66772566.0,127.36,1695.0,6251.0,14.0,11.0,4812.0
tp_1_2,1788592140779583027,3,cloud,0.427,0.114,0.111,815076059.0,6859519463.0,106.792,1695.0,6251.0,45.0,15.0,4812.0
tp_1_2,1788592141780511477,0,enterprise,0.131,0.105,0.107,71391062.0,8727976.0,109.57,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592141780550284,1,unused,0.0,0.0,0.0,457236.0,257354.0,23.754,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592141780574767,2,cloud,0.188,0.108,0.113,95331415.0,353959710.0,126.681,1695.0,6251.0,19.0,15.0,4812.0
tp_1_2,1788592141780586570,3,cloud,0.418,0.114,0.112,780861582.0,6537593546.0,107.457,1695.0,6251.0,48.0,16.0,4812.0
tp_1_2,1788592142781665455,0,enterprise,0.137,0.11,0.111,74325127.0,9127281.0,108.616,1695.0,6251.0,12.0,12.0,4390.0
tp_1_2,1788592142781699203,1,unused,0.0,0.0,0.0,465342.0,261182.0,23.752,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592142781710889,2,cloud,0.174,0.106,0.111,62515528.0,66605776.0,128.089,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592142781717321,3,cloud,0.424,0.113,0.111,807878451.0,6795721398.0,106.897,1695.0,6251.0,37.0,12.0,4812.0
tp_1_2,1788592143782846748,0,enterprise,0.131,0.105,0.107,71346725.0,8733053.0,111.115,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592143782887382,1,unused,0.0,0.0,0.0,466970.0,262988.0,23.794,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592143782899771,2,cloud,0.177,0.108,0.113,64744163.0,67863990.0,127.025,1695.0,6251.0,15.0,12.0,4812.0
tp_1_2,1788592143782915362,3,cloud,0.436,0.115,0.113,839470915.0,7073306419.0,106.731,1695.0,6251.0,41.0,14.0,4812.0
tp_1_2,1788592144783814063,0,enterprise,0.131,0.105,0.107,72941039.0,8831741.0,115.249,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592144783847303,1,unused,0.0,0.0,0.0,467893.0,262203.0,23.739,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592144783866804,2,cloud,0.184,0.105,0.11,93146667.0,347461567.0,126.894,1695.0,6251.0,16.0,13.0,4812.0
tp_1_2,1788592144783873855,3,cloud,0.399,0.111,0.11,732785718.0,6116685737.0,105.261,1695.0,6251.0,39.0,13.0,4812.0
tp_1_2,1788592145784966154,0,enterprise,0.137,0.11,0.111,74393289.0,9164940.0,109.018,1695.0,6251.0,15.0,15.0,4390.0
tp_1_2,1788592145784976219,1,unused,0.0,0.0,0.0,467959.0,262749.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592145784984901,2,cloud,0.173,0.105,0.11,64853417.0,81916809.0,126.413,1695.0,6251.0,15.0,12.0,4812.0
tp_1_2,1788592145784990770,3,cloud,0.408,0.112,0.11,761983426.0,6386942239.0,106.291,1695.0,6251.0,46.0,16.0,4812.0
tp_1_2,1788592146786204620,0,enterprise,0.131,0.105,0.107,71379736.0,8772090.0,111.05,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592146786237281,1,unused,0.0,0.0,0.0,466899.0,261931.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592146786249877,2,cloud,0.179,0.109,0.114,64100275.0,68358535.0,126.202,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592146786256305,3,cloud,0.424,0.116,0.114,806067492.0,6769209551.0,106.777,1695.0,6251.0,43.0,15.0,4812.0
tp_1_2,1788592147787278002,0,enterprise,0.137,0.11,0.112,74286901.0,9104927.0,109.147,1695.0,6251.0,15.0,15.0,4390.0
tp_1_2,1788592147787312348,1,unused,0.0,0.0,0.0,479122.0,269347.0,23.69,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592147787320451,2,cloud,0.184,0.106,0.11,90903701.0,327130114.0,127.544,1695.0,6251.0,18.0,15.0,4812.0
tp_1_2,1788592147787330606,3,cloud,0.402,0.112,0.11,748622059.0,6259016204.0,106.115,1695.0,6251.0,34.0,11.0,4812.0
tp_1_2,1788592148788472583,0,enterprise,0.131,0.106,0.107,71431246.0,8768658.0,112.411,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592148788506719,1,unused,0.0,0.0,0.0,477633.0,267332.0,23.699,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592148788514778,2,cloud,0.179,0.109,0.114,64963778.0,68154887.0,126.599,1695.0,6251.0,14.0,11.0,4812.0
tp_1_2,1788592148788524907,3,cloud,0.423,0.116,0.114,792470299.0,6645654077.0,105.525,1695.0,6251.0,43.0,15.0,4812.0
tp_1_2,1788592149789632503,0,enterprise,0.137,0.11,0.112,74203023.0,9104037.0,109.575,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592149789658987,1,unused,0.0,0.0,0.0,478248.0,267615.0,23.697,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592149789666041,2,cloud,0.174,0.106,0.111,62254239.0,66343224.0,126.183,1695.0,6251.0,31.0,15.0,4812.0
tp_1_2,1788592149789688204,3,cloud,0.407,0.112,0.111,769623256.0,6456548838.0,106.742,1695.0,6251.0,35.0,15.0,4812.0
tp_1_2,1788592150790620535,0,enterprise,0.131,0.106,0.107,71456109.0,8787398.0,111.262,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592150790665307,1,unused,0.0,0.0,0.0,476057.0,263231.0,23.695,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592150790673733,2,cloud,0.191,0.11,0.115,95892933.0,352442181.0,126.708,1695.0,6251.0,17.0,14.0,4812.0
tp_1_2,1788592150790683531,3,cloud,0.415,0.116,0.115,770131810.0,6433917525.0,106.036,1695.0,6251.0,32.0,12.0,4812.0
tp_1_2,1788592151791859945,0,enterprise,0.137,0.11,0.112,74277438.0,9122273.0,110.844,1695.0,6251.0,13.0,14.0,4390.0
tp_1_2,1788592151791902085,1,unused,0.0,0.0,0.0,468397.0,263728.0,23.647,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592151791911914,2,cloud,0.173,0.106,0.11,63446825.0,69467245.0,126.445,1695.0,6251.0,16.0,13.0,4812.0
tp_1_2,1788592151791923447,3,cloud,0.406,0.112,0.111,754632870.0,6320985066.0,105.986,1695.0,6251.0,50.0,17.0,4812.0
tp_1_2,1788592152793043296,0,enterprise,0.131,0.106,0.107,71429954.0,8806279.0,109.77,1695.0,6251.0,12.0,12.0,4390.0
tp_1_2,1788592152793079050,1,unused,0.0,0.0,0.0,477125.0,267047.0,23.641,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592152793092076,2,cloud,0.187,0.11,0.115,84580905.0,251920710.0,126.26,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592152793099665,3,cloud,0.413,0.116,0.114,770674241.0,6441075224.0,106.155,1695.0,6251.0,38.0,13.0,4812.0
tp_1_2,1788592153794059942,0,enterprise,0.137,0.11,0.112,74273635.0,9129684.0,109.764,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592153794100459,1,unused,0.0,0.0,0.0,469417.0,263219.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592153794108672,2,cloud,0.177,0.108,0.113,63189328.0,67392176.0,126.324,1695.0,6251.0,22.0,12.0,4812.0
tp_1_2,1788592153794118913,3,cloud,0.418,0.115,0.113,786007892.0,6593855483.0,105.956,1695.0,6251.0,30.0,15.0,4812.0
tp_1_2,1788592154795209259,0,enterprise,0.135,0.108,0.11,71475009.0,9049694.0,108.519,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592154795239755,1,unused,0.0,0.0,0.0,470909.0,264156.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592154795254014,2,cloud,0.183,0.108,0.113,84321749.0,250072843.0,125.074,1695.0,6251.0,19.0,15.0,4812.0
tp_1_2,1788592154795264393,3,cloud,0.39,0.113,0.112,703571673.0,5856633098.0,106.131,1695.0,6251.0,45.0,15.0,4812.0
tp_1_2,1788592155796381401,0,enterprise,0.134,0.107,0.109,75601310.0,8916793.0,107.138,1695.0,6251.0,14.0,14.0,4390.0
tp_1_2,1788592155796412932,1,unused,0.0,0.0,0.0,467454.0,262751.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592155796420875,2,cloud,0.188,0.108,0.112,95318228.0,359428515.0,126.243,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592155796427026,3,cloud,0.4,0.114,0.112,727805000.0,6063825037.0,105.149,1695.0,6251.0,36.0,12.0,4812.0
tp_1_2,1788592156797434959,0,enterprise,0.135,0.109,0.111,74137251.0,9019428.0,109.206,1695.0,6251.0,14.0,14.0,4390.0
tp_1_2,1788592156797480475,1,unused,0.0,0.0,0.0,479729.0,268831.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592156797488862,2,cloud,0.178,0.108,0.114,63390863.0,67598149.0,125.219,1695.0,6251.0,15.0,12.0,4812.0
tp_1_2,1788592156797499279,3,cloud,0.414,0.115,0.113,781896443.0,6557381825.0,106.022,1695.0,6251.0,50.0,17.0,4812.0
tp_1_2,1788592157798646779,0,enterprise,0.133,0.107,0.109,71585306.0,8950261.0,108.953,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592157798681618,1,unused,0.0,0.0,0.0,466403.0,261715.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592157798693879,2,cloud,0.18,0.11,0.115,65192298.0,68423657.0,125.599,1695.0,6251.0,21.0,17.0,4812.0
tp_1_2,1788592157798700207,3,cloud,0.425,0.117,0.115,793764521.0,6656523745.0,106.188,1695.0,6251.0,40.0,13.0,4812.0
tp_1_2,1788592158799820916,0,enterprise,0.137,0.11,0.112,74238780.0,9127606.0,109.871,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592158799853290,1,unused,0.0,0.0,0.0,464675.0,260584.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592158799864942,2,cloud,0.176,0.107,0.112,64983609.0,90040769.0,125.463,1695.0,6251.0,15.0,12.0,4812.0
tp_1_2,1788592158799871129,3,cloud,0.402,0.113,0.112,748355212.0,6253453401.0,105.414,1695.0,6251.0,45.0,15.0,4812.0
tp_1_2,1788592159800793083,0,enterprise,0.132,0.106,0.108,71439987.0,8800511.0,110.525,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592159800803698,1,unused,0.0,0.0,0.0,468562.0,264043.0,23.689,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592159800812484,2,cloud,0.18,0.11,0.115,65122724.0,68340445.0,125.369,1695.0,6251.0,20.0,16.0,4812.0
tp_1_2,1788592159800818539,3,cloud,0.42,0.116,0.115,781009434.0,6544475799.0,105.608,1695.0,6251.0,43.0,15.0,4812.0
tp_1_2,1788592160802001199,0,enterprise,0.137,0.11,0.112,74278231.0,9144059.0,109.558,1695.0,6251.0,16.0,16.0,4390.0
tp_1_2,1788592160802033811,1,unused,0.0,0.0,0.0,467987.0,262765.0,23.639,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592160802046007,2,cloud,0.178,0.109,0.114,63399938.0,67605997.0,125.518,1695.0,6251.0,16.0,12.0,4812.0
tp_1_2,1788592160802052531,3,cloud,0.412,0.115,0.114,758751742.0,6346956492.0,105.918,1695.0,6251.0,40.0,14.0,4812.0
tp_1_2,1788592161803144527,0,enterprise,0.135,0.109,0.111,74181763.0,9042722.0,108.421,1695.0,6251.0,11.0,11.0,4390.0
tp_1_2,1788592161803187200,1,unused,0.0,0.0,0.0,471858.0,264403.0,23.59,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592161803198598,2,cloud,0.178,0.108,0.113,66303637.0,98577686.0,125.663,1695.0,6251.0,19.0,15.0,4812.0
tp_1_2,1788592161803204506,3,cloud,0.382,0.113,0.112,670808949.0,5553099065.0,105.381,1695.0,6251.0,45.0,16.0,4812.0
tp_1_2,1788592162804170236,0,enterprise,0.016,0.013,0.013,9894308.0,1273434.0,96.692,1695.0,6251.0,0.0,0.0,4390.0
tp_1_2,1788592162804216704,1,unused,0.0,0.0,0.0,466826.0,261666.0,23.592,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592162804224272,2,cloud,0.021,0.013,0.013,7771806.0,8120026.0,109.618,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592162804234963,3,cloud,0.047,0.013,0.013,86175808.0,716379393.0,90.971,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592163805378383,0,enterprise,0.0,0.0,0.0,410334.0,235204.0,95.831,1695.0,6251.0,0.0,0.0,4390.0
tp_1_2,1788592163805424741,1,unused,0.0,0.0,0.0,461285.0,260173.0,23.599,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592163805436357,2,cloud,0.0,0.0,0.0,406801.0,233185.0,106.973,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592163805451081,3,cloud,0.0,0.0,0.0,416515.0,238299.0,88.594,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592164806570945,0,enterprise,0.0,0.0,0.0,401764.0,229143.0,93.691,1695.0,6251.0,0.0,0.0,4390.0
tp_1_2,1788592164806620626,1,unused,0.0,0.0,0.0,455737.0,255620.0,23.605,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592164806628133,2,cloud,0.0,0.0,0.0,411438.0,230161.0,106.887,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592164806638095,3,cloud,0.0,0.0,0.0,413957.0,234728.0,88.445,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592165807625595,0,enterprise,0.0,0.0,0.0,412429.0,231673.0,93.633,1695.0,6251.0,0.0,0.0,4390.0
tp_1_2,1788592165807674201,1,unused,0.0,0.0,0.0,456728.0,257132.0,23.605,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592165807681517,2,cloud,0.0,0.0,0.0,404787.0,231161.0,106.747,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592165807691808,3,cloud,0.0,0.0,0.0,413444.0,235235.0,88.247,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592166808874826,0,enterprise,0.0,0.0,0.0,400720.0,227600.0,93.484,1695.0,6251.0,0.0,0.0,4390.0
tp_1_2,1788592166808923652,1,unused,0.0,0.0,0.0,457244.0,255608.0,23.555,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592166808937386,2,cloud,0.0,0.0,0.0,405822.0,230661.0,106.557,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592166808943748,3,cloud,0.0,0.0,0.0,411424.0,233717.0,88.154,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592167810057395,0,enterprise,0.0,0.0,0.0,398672.0,229631.0,93.432,1695.0,6251.0,0.0,0.0,4390.0
tp_1_2,1788592167810103853,1,unused,0.0,0.0,0.0,460207.0,260139.0,23.555,210.0,405.0,0.0,0.0,0.0
tp_1_2,1788592167810115783,2,cloud,0.0,0.0,0.0,405439.0,232479.0,106.386,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592167810121525,3,cloud,0.0,0.0,0.0,423242.0,237565.0,88.062,1695.0,6251.0,0.0,0.0,4812.0
tp_1_2,1788592168811086787,0,enterprise,0.0,0.0,0.0,403434.0,229952.0,93.233,1695.0,6251.0,0.0,0.0,4390.0
tp_1_2,1788592168811139821,1,unused,0.0,0.0,0.0,489505.0,268668.0,23.555,210.0,405.0,0.0,0.0,0.0
